------------------------ Sentence Scores --------------------------
====================== HTK Results Analysis =======================
  Date: Mon Sep 22 21:08:01 2014
  Ref : >sh/Documents/ThesisData/ASR/ClassifierTraining/Configs/EvalPhones.mlf
  Rec : >Documents/ThesisData/ASR/ClassifierTraining/Configs/EvalMFCPhones.mlf
-------------------------- File Results ---------------------------
4ums_001ut06dB.rec:   49.81( -4.18)  [H= 262, D= 47, S=217, I=284, N=526]
4ums_010ut-3dB.rec:   41.63(-14.26)  [H= 219, D= 46, S=261, I=294, N=526]
4ums_010ut-6dB.rec:   39.92(-16.73)  [H= 210, D= 52, S=264, I=298, N=526]
4ums_010ut00dB.rec:   43.54(-12.36)  [H= 229, D= 37, S=260, I=294, N=526]
4ums_010ut03dB.rec:   46.96( -9.70)  [H= 247, D= 53, S=226, I=298, N=526]
4ums_010ut06dB.rec:   51.52( -4.94)  [H= 271, D= 60, S=195, I=297, N=526]
4ums_050ut-3dB.rec:   41.83(-15.59)  [H= 220, D= 49, S=257, I=302, N=526]
4ums_050ut-6dB.rec:   37.64(-16.92)  [H= 198, D= 37, S=291, I=287, N=526]
4ums_050ut00dB.rec:   44.30(-10.08)  [H= 233, D= 48, S=245, I=286, N=526]
4ums_050ut03dB.rec:   46.58( -7.98)  [H= 245, D= 40, S=241, I=287, N=526]
4ums_050ut06dB.rec:   50.38( -5.51)  [H= 265, D= 49, S=212, I=294, N=526]
4ums_080ut-3dB.rec:   41.06(-14.45)  [H= 216, D= 45, S=265, I=292, N=526]
4ums_080ut-6dB.rec:   39.73(-19.20)  [H= 209, D= 59, S=258, I=310, N=526]
4ums_080ut00dB.rec:   43.16(-13.31)  [H= 227, D= 40, S=259, I=297, N=526]
4ums_080ut03dB.rec:   46.20( -8.75)  [H= 243, D= 38, S=245, I=289, N=526]
4ums_080ut06dB.rec:   49.81( -4.56)  [H= 262, D= 54, S=210, I=286, N=526]
5IDBM_005ut-3dB.rec:   25.48( 17.87)  [H= 134, D=240, S=152, I= 40, N=526]
5IDBM_005ut-6dB.rec:   24.33( 19.77)  [H= 128, D=222, S=176, I= 24, N=526]
5IDBM_005ut00dB.rec:   25.29( 16.16)  [H= 133, D=251, S=142, I= 48, N=526]
5IDBM_005ut03dB.rec:   23.95( 17.11)  [H= 126, D=231, S=169, I= 36, N=526]
5IDBM_005ut06dB.rec:   24.33( 19.01)  [H= 128, D=217, S=181, I= 28, N=526]
5MMSE_005ut-3dB.rec:   35.36( -7.41)  [H= 186, D= 46, S=294, I=225, N=526]
5MMSE_005ut-6dB.rec:   35.36(-10.08)  [H= 186, D= 46, S=294, I=239, N=526]
5MMSE_005ut00dB.rec:   38.97( -4.37)  [H= 205, D= 49, S=272, I=228, N=526]
5MMSE_005ut03dB.rec:   40.68( -3.04)  [H= 214, D= 43, S=269, I=230, N=526]
5MMSE_005ut06dB.rec:   41.25(  0.95)  [H= 217, D= 45, S=264, I=212, N=526]
5phonemeIDBM_001ph-3dB.rec:    2.66(  2.66)  [H=  14, D=512, S=  0, I=  0, N=526]
5phonemeIDBM_001ph-6dB.rec:    2.85(  2.85)  [H=  15, D=511, S=  0, I=  0, N=526]
5phonemeIDBM_001ph00dB.rec:    3.23(  3.23)  [H=  17, D=509, S=  0, I=  0, N=526]
5phonemeIDBM_001ph03dB.rec:    3.04(  3.04)  [H=  16, D=510, S=  0, I=  0, N=526]
5phonemeIDBM_001ph06dB.rec:    3.04(  3.04)  [H=  16, D=509, S=  1, I=  0, N=526]
5phonemeIDBM_005ph-3dB.rec:   10.84( 10.84)  [H=  57, D=431, S= 38, I=  0, N=526]
5phonemeIDBM_005ph-6dB.rec:   11.41( 10.65)  [H=  60, D=437, S= 29, I=  4, N=526]
5phonemeIDBM_005ph00dB.rec:   10.46( 10.46)  [H=  55, D=440, S= 31, I=  0, N=526]
5phonemeIDBM_005ph03dB.rec:   10.65( 10.65)  [H=  56, D=438, S= 32, I=  0, N=526]
5phonemeIDBM_005ph06dB.rec:   11.41( 11.22)  [H=  60, D=434, S= 32, I=  1, N=526]
5phonemeIDBM_010ph-3dB.rec:   18.44( 16.16)  [H=  97, D=336, S= 93, I= 12, N=526]
5phonemeIDBM_010ph-6dB.rec:   18.06( 15.59)  [H=  95, D=338, S= 93, I= 13, N=526]
5phonemeIDBM_010ph00dB.rec:   18.06( 17.30)  [H=  95, D=321, S=110, I=  4, N=526]
5phonemeIDBM_010ph03dB.rec:   18.06( 17.11)  [H=  95, D=325, S=106, I=  5, N=526]
5phonemeIDBM_010ph06dB.rec:   18.44( 16.92)  [H=  97, D=322, S=107, I=  8, N=526]
5phonemeMMSE_001ph-3dB.rec:   35.36( -7.41)  [H= 186, D= 46, S=294, I=225, N=526]
5phonemeMMSE_001ph-6dB.rec:   35.36(-10.08)  [H= 186, D= 46, S=294, I=239, N=526]
5phonemeMMSE_001ph00dB.rec:   38.97( -4.37)  [H= 205, D= 49, S=272, I=228, N=526]
5phonemeMMSE_001ph03dB.rec:   40.68( -3.04)  [H= 214, D= 43, S=269, I=230, N=526]
5phonemeMMSE_001ph06dB.rec:   41.25(  0.95)  [H= 217, D= 45, S=264, I=212, N=526]
5phonemeMMSE_005ph-3dB.rec:   35.36( -7.41)  [H= 186, D= 46, S=294, I=225, N=526]
5phonemeMMSE_005ph-6dB.rec:   35.36(-10.08)  [H= 186, D= 46, S=294, I=239, N=526]
5phonemeMMSE_005ph00dB.rec:   38.97( -4.37)  [H= 205, D= 49, S=272, I=228, N=526]
5phonemeMMSE_005ph03dB.rec:   40.68( -3.04)  [H= 214, D= 43, S=269, I=230, N=526]
5phonemeMMSE_005ph06dB.rec:   41.25(  0.95)  [H= 217, D= 45, S=264, I=212, N=526]
5phonemeMMSE_010ph-3dB.rec:   35.36( -7.41)  [H= 186, D= 46, S=294, I=225, N=526]
5phonemeMMSE_010ph-6dB.rec:   35.36(-10.08)  [H= 186, D= 46, S=294, I=239, N=526]
5phonemeMMSE_010ph00dB.rec:   38.97( -4.37)  [H= 205, D= 49, S=272, I=228, N=526]
5phonemeMMSE_010ph03dB.rec:   40.68( -3.04)  [H= 214, D= 43, S=269, I=230, N=526]
5phonemeMMSE_010ph06dB.rec:   41.25(  0.95)  [H= 217, D= 45, S=264, I=212, N=526]
5pmo_001ph00dB.rec:   41.83(-13.12)  [H= 220, D= 50, S=256, I=289, N=526]
5pmo_005ph00dB.rec:   42.02( -8.17)  [H= 221, D= 42, S=263, I=264, N=526]
5pmo_010ph00dB.rec:   40.68(-11.98)  [H= 214, D= 44, S=268, I=277, N=526]
5pms_001ph00dB.rec:   43.54(-15.02)  [H= 229, D= 43, S=254, I=308, N=526]
5pms_005ph00dB.rec:   42.59(-15.40)  [H= 224, D= 45, S=257, I=305, N=526]
5pms_010ph00dB.rec:   42.02(-13.31)  [H= 221, D= 38, S=267, I=291, N=526]
5poo_001ph-3dB.rec:   39.92(-22.24)  [H= 210, D= 39, S=277, I=327, N=526]
5poo_001ph-6dB.rec:   39.73(-21.10)  [H= 209, D= 49, S=268, I=320, N=526]
5poo_001ph00dB.rec:   41.83(-18.06)  [H= 220, D= 32, S=274, I=315, N=526]
5poo_001ph03dB.rec:   45.25(-11.03)  [H= 238, D= 32, S=256, I=296, N=526]
5poo_001ph06dB.rec:   47.34( -8.75)  [H= 249, D= 36, S=241, I=295, N=526]
5poo_005ph-3dB.rec:   40.68(-20.34)  [H= 214, D= 42, S=270, I=321, N=526]
5poo_005ph-6dB.rec:   38.97(-20.15)  [H= 205, D= 44, S=277, I=311, N=526]
5poo_005ph00dB.rec:   44.49(-16.73)  [H= 234, D= 42, S=250, I=322, N=526]
5poo_005ph03dB.rec:   47.53(-13.31)  [H= 250, D= 43, S=233, I=320, N=526]
5poo_005ph06dB.rec:   48.29( -9.70)  [H= 254, D= 38, S=234, I=305, N=526]
5poo_010ph-3dB.rec:   40.30(-19.58)  [H= 212, D= 43, S=271, I=315, N=526]
5poo_010ph-6dB.rec:   39.54(-22.43)  [H= 208, D= 54, S=264, I=326, N=526]
5poo_010ph00dB.rec:   42.97(-16.16)  [H= 226, D= 29, S=271, I=311, N=526]
5poo_010ph03dB.rec:   47.34(-14.64)  [H= 249, D= 45, S=232, I=326, N=526]
5poo_010ph06dB.rec:   48.48(-10.46)  [H= 255, D= 41, S=230, I=310, N=526]
5poo_050ph-3dB.rec:   39.92(-20.34)  [H= 210, D= 46, S=270, I=317, N=526]
5poo_050ph-6dB.rec:   37.83(-21.86)  [H= 199, D= 39, S=288, I=314, N=526]
5poo_050ph00dB.rec:   44.68(-16.92)  [H= 235, D= 39, S=252, I=324, N=526]
5poo_050ph03dB.rec:   46.39(-14.64)  [H= 244, D= 39, S=243, I=321, N=526]
5pos_001ph-3dB.rec:   39.73(-18.82)  [H= 209, D= 40, S=277, I=308, N=526]
5pos_001ph-6dB.rec:   38.59(-20.34)  [H= 203, D= 40, S=283, I=310, N=526]
5pos_001ph00dB.rec:   43.73(-18.25)  [H= 230, D= 43, S=253, I=326, N=526]
5pos_001ph03dB.rec:   46.01(-14.07)  [H= 242, D= 40, S=244, I=316, N=526]
5pos_001ph06dB.rec:   48.67(-10.65)  [H= 256, D= 38, S=232, I=312, N=526]
5pos_005ph-3dB.rec:   39.54(-19.01)  [H= 208, D= 40, S=278, I=308, N=526]
5pos_005ph-6dB.rec:   38.59(-20.53)  [H= 203, D= 38, S=285, I=311, N=526]
5pos_005ph00dB.rec:   43.54(-18.06)  [H= 229, D= 40, S=257, I=324, N=526]
5pos_005ph03dB.rec:   46.01(-14.07)  [H= 242, D= 40, S=244, I=316, N=526]
5pos_005ph06dB.rec:   48.67(-10.65)  [H= 256, D= 38, S=232, I=312, N=526]
5pos_010ph-3dB.rec:   40.87(-18.63)  [H= 215, D= 48, S=263, I=313, N=526]
5pos_010ph-6dB.rec:   38.21(-20.34)  [H= 201, D= 29, S=296, I=308, N=526]
5pos_010ph00dB.rec:   43.35(-17.87)  [H= 228, D= 39, S=259, I=322, N=526]
5pos_010ph03dB.rec:   46.01(-14.64)  [H= 242, D= 42, S=242, I=319, N=526]
5pos_010ph06dB.rec:   48.48(-11.03)  [H= 255, D= 38, S=233, I=313, N=526]
5pos_050ph-3dB.rec:   39.92(-18.44)  [H= 210, D= 40, S=276, I=307, N=526]
5pos_050ph-6dB.rec:   38.40(-20.34)  [H= 202, D= 38, S=286, I=309, N=526]
5pos_050ph00dB.rec:   43.73(-18.25)  [H= 230, D= 43, S=253, I=326, N=526]
5pos_050ph03dB.rec:   46.01(-14.07)  [H= 242, D= 40, S=244, I=316, N=526]
5test_clean.rec:   63.69( 55.51)  [H= 335, D= 53, S=138, I= 43, N=526]
5test_dirty-3dB.rec:   39.73(-18.82)  [H= 209, D= 40, S=277, I=308, N=526]
5test_dirty-6dB.rec:   38.59(-20.34)  [H= 203, D= 40, S=283, I=310, N=526]
5test_dirty0dB.rec:   43.73(-18.25)  [H= 230, D= 43, S=253, I=326, N=526]
5test_dirty3dB.rec:   46.01(-14.07)  [H= 242, D= 40, S=244, I=316, N=526]
5test_dirty6dB.rec:   48.67(-10.65)  [H= 256, D= 38, S=232, I=312, N=526]
5umo_001ut-3dB.rec:   39.16(-17.87)  [H= 206, D= 57, S=263, I=300, N=526]
5umo_001ut-6dB.rec:   36.69(-12.74)  [H= 193, D= 44, S=289, I=260, N=526]
5umo_001ut00dB.rec:   41.06(-11.41)  [H= 216, D= 48, S=262, I=276, N=526]
5umo_001ut03dB.rec:   43.73( -7.41)  [H= 230, D= 48, S=248, I=269, N=526]
5umo_001ut06dB.rec:   46.01( -5.51)  [H= 242, D= 47, S=237, I=271, N=526]
5umo_005ut-3dB.rec:   37.64(-12.74)  [H= 198, D= 44, S=284, I=265, N=526]
5umo_005ut-6dB.rec:   37.07(-14.83)  [H= 195, D= 46, S=285, I=273, N=526]
5umo_005ut00dB.rec:   41.06(-10.65)  [H= 216, D= 47, S=263, I=272, N=526]
5umo_005ut03dB.rec:   45.06( -6.46)  [H= 237, D= 47, S=242, I=271, N=526]
5umo_005ut06dB.rec:   44.68( -4.37)  [H= 235, D= 32, S=259, I=258, N=526]
5umo_010ut-3dB.rec:   38.40(-13.88)  [H= 202, D= 53, S=271, I=275, N=526]
5umo_010ut-6dB.rec:   36.69(-14.83)  [H= 193, D= 55, S=278, I=271, N=526]
5umo_010ut00dB.rec:   40.87(-10.27)  [H= 215, D= 44, S=267, I=269, N=526]
5umo_010ut03dB.rec:   43.35( -7.22)  [H= 228, D= 40, S=258, I=266, N=526]
5umo_010ut06dB.rec:   45.44( -5.70)  [H= 239, D= 37, S=250, I=269, N=526]
5umo_050ut-3dB.rec:   38.21(-15.40)  [H= 201, D= 50, S=275, I=282, N=526]
5umo_050ut-6dB.rec:   36.50(-15.40)  [H= 192, D= 58, S=276, I=273, N=526]
5umo_050ut00dB.rec:   41.83(-11.22)  [H= 220, D= 49, S=257, I=279, N=526]
5umo_050ut03dB.rec:   45.63( -8.17)  [H= 240, D= 41, S=245, I=283, N=526]
5umo_050ut06dB.rec:   46.20( -6.08)  [H= 243, D= 50, S=233, I=275, N=526]
5umo_080ut-3dB.rec:   38.59(-14.45)  [H= 203, D= 41, S=282, I=279, N=526]
5umo_080ut-6dB.rec:   36.12(-13.69)  [H= 190, D= 42, S=294, I=262, N=526]
5umo_080ut00dB.rec:   41.06(-10.84)  [H= 216, D= 42, S=268, I=273, N=526]
5umo_080ut03dB.rec:   43.35(-10.46)  [H= 228, D= 44, S=254, I=283, N=526]
5umo_080ut06dB.rec:   46.20( -4.94)  [H= 243, D= 32, S=251, I=269, N=526]
5ums_001ut-3dB.rec:   39.54(-18.82)  [H= 208, D= 49, S=269, I=307, N=526]
5ums_001ut-6dB.rec:   38.59(-18.82)  [H= 203, D= 46, S=277, I=302, N=526]
5ums_001ut00dB.rec:   41.83(-15.78)  [H= 220, D= 38, S=268, I=303, N=526]
5ums_001ut03dB.rec:   43.35(-16.54)  [H= 228, D= 39, S=259, I=315, N=526]
5ums_001ut06dB.rec:   46.96(-11.41)  [H= 247, D= 41, S=238, I=307, N=526]
5ums_005ut-3dB.rec:   40.49(-16.92)  [H= 213, D= 43, S=270, I=302, N=526]
5ums_005ut-6dB.rec:   38.78(-19.96)  [H= 204, D= 52, S=270, I=309, N=526]
5ums_005ut00dB.rec:   44.11(-15.40)  [H= 232, D= 49, S=245, I=313, N=526]
5ums_005ut03dB.rec:   47.15( -7.98)  [H= 248, D= 35, S=243, I=290, N=526]
5ums_005ut06dB.rec:   49.43( -7.03)  [H= 260, D= 42, S=224, I=297, N=526]
5ums_010ut-3dB.rec:   41.06(-16.92)  [H= 216, D= 52, S=258, I=305, N=526]
5ums_010ut-6dB.rec:   38.40(-18.63)  [H= 202, D= 43, S=281, I=300, N=526]
5ums_010ut00dB.rec:   43.35(-15.59)  [H= 228, D= 42, S=256, I=310, N=526]
5ums_010ut03dB.rec:   45.44( -9.70)  [H= 239, D= 33, S=254, I=290, N=526]
5ums_010ut06dB.rec:   49.43( -6.27)  [H= 260, D= 43, S=223, I=293, N=526]
5ums_050ut-3dB.rec:   40.30(-17.11)  [H= 212, D= 46, S=268, I=302, N=526]
5ums_050ut-6dB.rec:   40.68(-19.20)  [H= 214, D= 54, S=258, I=315, N=526]
5ums_050ut00dB.rec:   43.16(-13.31)  [H= 227, D= 40, S=259, I=297, N=526]
5ums_050ut03dB.rec:   45.44(-11.98)  [H= 239, D= 31, S=256, I=302, N=526]
5ums_050ut06dB.rec:   50.00( -7.60)  [H= 263, D= 39, S=224, I=303, N=526]
5ums_080ut-3dB.rec:   38.97(-17.11)  [H= 205, D= 42, S=279, I=295, N=526]
5ums_080ut-6dB.rec:   39.92(-16.54)  [H= 210, D= 50, S=266, I=297, N=526]
5ums_080ut00dB.rec:   42.97(-13.50)  [H= 226, D= 42, S=258, I=297, N=526]
5ums_080ut03dB.rec:   46.77( -8.17)  [H= 246, D= 40, S=240, I=289, N=526]
5ums_080ut06dB.rec:   48.67( -5.89)  [H= 256, D= 41, S=229, I=287, N=526]
6test_clean.rec:   63.69( 55.51)  [H= 335, D= 53, S=138, I= 43, N=526]
6test_dirty-3dB.rec:   45.44(-16.54)  [H= 239, D= 41, S=246, I=326, N=526]
6test_dirty-6dB.rec:   44.68(-19.39)  [H= 235, D= 44, S=247, I=337, N=526]
6test_dirty0dB.rec:   47.34(-11.03)  [H= 249, D= 41, S=236, I=307, N=526]
6test_dirty3dB.rec:   51.33( -5.70)  [H= 270, D= 43, S=213, I=300, N=526]
6test_dirty6dB.rec:   54.37( -3.42)  [H= 286, D= 53, S=187, I=304, N=526]
6umo_001ut-3dB.rec:   45.63( -9.70)  [H= 240, D= 51, S=235, I=291, N=526]
6umo_001ut-6dB.rec:   42.59(-14.26)  [H= 224, D= 49, S=253, I=299, N=526]
6umo_001ut00dB.rec:   46.01(-11.60)  [H= 242, D= 53, S=231, I=303, N=526]
6umo_001ut03dB.rec:   49.62( -5.70)  [H= 261, D= 56, S=209, I=291, N=526]
6umo_001ut06dB.rec:   48.86( -2.66)  [H= 257, D= 46, S=223, I=271, N=526]
6umo_005ut-3dB.rec:   43.54(-12.93)  [H= 229, D= 50, S=247, I=297, N=526]
6umo_005ut-6dB.rec:   42.02(-13.88)  [H= 221, D= 48, S=257, I=294, N=526]
6umo_005ut00dB.rec:   46.39( -8.94)  [H= 244, D= 49, S=233, I=291, N=526]
6umo_005ut03dB.rec:   47.15( -4.75)  [H= 248, D= 49, S=229, I=273, N=526]
6umo_005ut06dB.rec:   50.95(  0.76)  [H= 268, D= 52, S=206, I=264, N=526]
6umo_010ut-3dB.rec:   44.11(-11.79)  [H= 232, D= 50, S=244, I=294, N=526]
6umo_010ut-6dB.rec:   42.78(-14.64)  [H= 225, D= 59, S=242, I=302, N=526]
6umo_010ut00dB.rec:   45.82( -9.51)  [H= 241, D= 46, S=239, I=291, N=526]
6umo_010ut03dB.rec:   46.77( -6.27)  [H= 246, D= 42, S=238, I=279, N=526]
6umo_010ut06dB.rec:   51.52( -0.95)  [H= 271, D= 52, S=203, I=276, N=526]
6umo_050ut-3dB.rec:   44.49(-12.93)  [H= 234, D= 57, S=235, I=302, N=526]
6umo_050ut-6dB.rec:   41.63(-14.64)  [H= 219, D= 51, S=256, I=296, N=526]
6umo_050ut00dB.rec:   46.01(-10.84)  [H= 242, D= 42, S=242, I=299, N=526]
6umo_050ut03dB.rec:   46.01( -4.94)  [H= 242, D= 44, S=240, I=268, N=526]
6umo_050ut06dB.rec:   50.38(  0.38)  [H= 265, D= 46, S=215, I=263, N=526]
6umo_080ut-3dB.rec:   44.68(-13.69)  [H= 235, D= 46, S=245, I=307, N=526]
6umo_080ut-6dB.rec:   42.02(-12.17)  [H= 221, D= 39, S=266, I=285, N=526]
6umo_080ut00dB.rec:   44.87(-10.65)  [H= 236, D= 52, S=238, I=292, N=526]
6umo_080ut03dB.rec:   47.15( -4.94)  [H= 248, D= 46, S=232, I=274, N=526]
6umo_080ut06dB.rec:   51.14( -0.38)  [H= 269, D= 52, S=205, I=271, N=526]
6ums_001ut-3dB.rec:   44.11(-16.16)  [H= 232, D= 39, S=255, I=317, N=526]
6ums_001ut-6dB.rec:   43.16(-17.30)  [H= 227, D= 38, S=261, I=318, N=526]
6ums_001ut00dB.rec:   46.39(-11.60)  [H= 244, D= 59, S=223, I=305, N=526]
6ums_001ut03dB.rec:   49.05( -7.22)  [H= 258, D= 42, S=226, I=296, N=526]
6ums_001ut06dB.rec:   52.09( -2.85)  [H= 274, D= 43, S=209, I=289, N=526]
6ums_005ut-3dB.rec:   44.87(-13.12)  [H= 236, D= 54, S=236, I=305, N=526]
6ums_005ut-6dB.rec:   43.92(-13.69)  [H= 231, D= 51, S=244, I=303, N=526]
6ums_005ut00dB.rec:   50.00( -4.18)  [H= 263, D= 49, S=214, I=285, N=526]
6ums_005ut03dB.rec:   48.86( -5.70)  [H= 257, D= 45, S=224, I=287, N=526]
6ums_005ut06dB.rec:   52.09(  0.19)  [H= 274, D= 48, S=204, I=273, N=526]
6ums_010ut-3dB.rec:   44.11(-14.83)  [H= 232, D= 46, S=248, I=310, N=526]
6ums_010ut-6dB.rec:   44.11(-11.79)  [H= 232, D= 48, S=246, I=294, N=526]
6ums_010ut00dB.rec:   48.10( -7.79)  [H= 253, D= 48, S=225, I=294, N=526]
6ums_010ut03dB.rec:   48.86( -5.89)  [H= 257, D= 38, S=231, I=288, N=526]
6ums_010ut06dB.rec:   52.66( -0.95)  [H= 277, D= 52, S=197, I=282, N=526]
6ums_050ut-3dB.rec:   43.54(-14.64)  [H= 229, D= 51, S=246, I=306, N=526]
6ums_050ut-6dB.rec:   43.73(-11.41)  [H= 230, D= 49, S=247, I=290, N=526]
6ums_050ut00dB.rec:   50.00( -6.65)  [H= 263, D= 52, S=211, I=298, N=526]
6ums_050ut03dB.rec:   50.38( -6.27)  [H= 265, D= 41, S=220, I=298, N=526]
6ums_050ut06dB.rec:   51.33( -5.51)  [H= 270, D= 48, S=208, I=299, N=526]
6ums_080ut-3dB.rec:   45.06(-13.50)  [H= 237, D= 46, S=243, I=308, N=526]
6ums_080ut-6dB.rec:   43.73(-11.22)  [H= 230, D= 48, S=248, I=289, N=526]
6ums_080ut00dB.rec:   47.72( -5.70)  [H= 251, D= 56, S=219, I=281, N=526]
6ums_080ut03dB.rec:   49.62( -6.27)  [H= 261, D= 42, S=223, I=294, N=526]
6ums_080ut06dB.rec:   52.47(  2.47)  [H= 276, D= 45, S=205, I=263, N=526]
7IDBM_005ut-3dB.rec:   23.29( 16.89)  [H= 102, D=159, S=177, I= 28, N=438]
7IDBM_005ut-6dB.rec:   23.52( 17.12)  [H= 103, D=164, S=171, I= 28, N=438]
7IDBM_005ut00dB.rec:   24.20( 16.89)  [H= 106, D=156, S=176, I= 32, N=438]
7IDBM_005ut03dB.rec:   23.97( 16.44)  [H= 105, D=156, S=177, I= 33, N=438]
7IDBM_005ut06dB.rec:   24.89( 17.35)  [H= 109, D=174, S=155, I= 33, N=438]
7MMSE_005ut-3dB.rec:    0.68(  0.68)  [H=   3, D=435, S=  0, I=  0, N=438]
7MMSE_005ut-6dB.rec:   45.43(  3.88)  [H= 199, D= 49, S=190, I=182, N=438]
7MMSE_005ut00dB.rec:    0.68(  0.68)  [H=   3, D=435, S=  0, I=  0, N=438]
7MMSE_005ut03dB.rec:    0.68(  0.68)  [H=   3, D=435, S=  0, I=  0, N=438]
7MMSE_005ut06dB.rec:    0.91(  0.91)  [H=   4, D=434, S=  0, I=  0, N=438]
7phonemeIDBM_001ph-3dB.rec:    3.20(  3.20)  [H=  14, D=421, S=  3, I=  0, N=438]
7phonemeIDBM_001ph-6dB.rec:    3.20(  3.20)  [H=  14, D=422, S=  2, I=  0, N=438]
7phonemeIDBM_001ph00dB.rec:    3.42(  3.42)  [H=  15, D=418, S=  5, I=  0, N=438]
7phonemeIDBM_001ph03dB.rec:    3.20(  3.20)  [H=  14, D=419, S=  5, I=  0, N=438]
7phonemeIDBM_001ph06dB.rec:    3.42(  3.42)  [H=  15, D=419, S=  4, I=  0, N=438]
7phonemeIDBM_005ph-3dB.rec:   10.96( 10.96)  [H=  48, D=364, S= 26, I=  0, N=438]
7phonemeIDBM_005ph-6dB.rec:   10.73( 10.73)  [H=  47, D=364, S= 27, I=  0, N=438]
7phonemeIDBM_005ph00dB.rec:   11.19( 11.19)  [H=  49, D=361, S= 28, I=  0, N=438]
7phonemeIDBM_005ph03dB.rec:   11.42( 11.19)  [H=  50, D=362, S= 26, I=  1, N=438]
7phonemeIDBM_005ph06dB.rec:   11.42( 11.19)  [H=  50, D=363, S= 25, I=  1, N=438]
7phonemeIDBM_010ph-3dB.rec:   17.81( 15.75)  [H=  78, D=291, S= 69, I=  9, N=438]
7phonemeIDBM_010ph-6dB.rec:   18.04( 17.12)  [H=  79, D=270, S= 89, I=  4, N=438]
7phonemeIDBM_010ph00dB.rec:   16.89( 16.44)  [H=  74, D=283, S= 81, I=  2, N=438]
7phonemeIDBM_010ph03dB.rec:   17.12( 15.53)  [H=  75, D=294, S= 69, I=  7, N=438]
7phonemeIDBM_010ph06dB.rec:   17.58( 15.53)  [H=  77, D=294, S= 67, I=  9, N=438]
7phonemeMMSE_001ph-3dB.rec:    0.68(  0.68)  [H=   3, D=435, S=  0, I=  0, N=438]
7phonemeMMSE_001ph-6dB.rec:   45.43(  3.88)  [H= 199, D= 49, S=190, I=182, N=438]
7phonemeMMSE_001ph00dB.rec:    0.68(  0.68)  [H=   3, D=435, S=  0, I=  0, N=438]
7phonemeMMSE_001ph03dB.rec:    0.68(  0.68)  [H=   3, D=435, S=  0, I=  0, N=438]
7phonemeMMSE_001ph06dB.rec:    0.91(  0.91)  [H=   4, D=434, S=  0, I=  0, N=438]
7phonemeMMSE_005ph-3dB.rec:    0.68(  0.68)  [H=   3, D=435, S=  0, I=  0, N=438]
7phonemeMMSE_005ph-6dB.rec:   45.43(  3.88)  [H= 199, D= 49, S=190, I=182, N=438]
7phonemeMMSE_005ph00dB.rec:    0.68(  0.68)  [H=   3, D=435, S=  0, I=  0, N=438]
7phonemeMMSE_005ph03dB.rec:    0.68(  0.68)  [H=   3, D=435, S=  0, I=  0, N=438]
7phonemeMMSE_005ph06dB.rec:    0.91(  0.91)  [H=   4, D=434, S=  0, I=  0, N=438]
7phonemeMMSE_010ph-3dB.rec:    0.68(  0.68)  [H=   3, D=435, S=  0, I=  0, N=438]
7phonemeMMSE_010ph-6dB.rec:   45.43(  3.88)  [H= 199, D= 49, S=190, I=182, N=438]
7phonemeMMSE_010ph00dB.rec:    0.68(  0.68)  [H=   3, D=435, S=  0, I=  0, N=438]
7phonemeMMSE_010ph03dB.rec:    0.68(  0.68)  [H=   3, D=435, S=  0, I=  0, N=438]
7phonemeMMSE_010ph06dB.rec:    0.91(  0.91)  [H=   4, D=434, S=  0, I=  0, N=438]
7pmo_001ph-3dB.rec:   38.81(-18.95)  [H= 170, D= 47, S=221, I=253, N=438]
7pmo_001ph-6dB.rec:   39.04(-16.89)  [H= 171, D= 41, S=226, I=245, N=438]
7pmo_001ph00dB.rec:   36.53(-12.79)  [H= 160, D= 37, S=241, I=216, N=438]
7pmo_001ph03dB.rec:   37.67(-11.64)  [H= 165, D= 40, S=233, I=216, N=438]
7pmo_001ph06dB.rec:   38.81(-13.01)  [H= 170, D= 46, S=222, I=227, N=438]
7pmo_005ph-3dB.rec:   40.64(-17.58)  [H= 178, D= 55, S=205, I=255, N=438]
7pmo_005ph-6dB.rec:   36.76(-18.04)  [H= 161, D= 37, S=240, I=240, N=438]
7pmo_005ph00dB.rec:   38.81(-16.44)  [H= 170, D= 46, S=222, I=242, N=438]
7pmo_005ph03dB.rec:   38.36(-12.79)  [H= 168, D= 42, S=228, I=224, N=438]
7pmo_005ph06dB.rec:   37.67(-11.19)  [H= 165, D= 43, S=230, I=214, N=438]
7pmo_010ph-3dB.rec:   39.50(-16.67)  [H= 173, D= 49, S=216, I=246, N=438]
7pmo_010ph-6dB.rec:   39.50(-19.18)  [H= 173, D= 49, S=216, I=257, N=438]
7pmo_010ph00dB.rec:   37.21(-12.56)  [H= 163, D= 35, S=240, I=218, N=438]
7pmo_010ph03dB.rec:   38.58(-12.56)  [H= 169, D= 49, S=220, I=224, N=438]
7pmo_010ph06dB.rec:   37.67( -9.36)  [H= 165, D= 30, S=243, I=206, N=438]
7pmo_050ph-3dB.rec:   39.04(-15.75)  [H= 171, D= 39, S=228, I=240, N=438]
7pmo_050ph-6dB.rec:   38.36(-18.26)  [H= 168, D= 42, S=228, I=248, N=438]
7pmo_050ph00dB.rec:   38.81(-13.24)  [H= 170, D= 43, S=225, I=228, N=438]
7pmo_050ph03dB.rec:   37.90(-10.73)  [H= 166, D= 36, S=236, I=213, N=438]
